date,open_p,high_p,low_p,close_p,adj_close,volume,symbol
2024-02-20,181.7899932861328,182.42999267578125,180.0,181.55999755859375,180.70672607421875,53665600,AAPL
2024-02-21,181.94000244140625,182.88999938964844,180.66000366210938,182.32000732421875,181.4631805419922,41529700,AAPL
2024-02-22,183.47999572753906,184.9600067138672,182.4600067138672,184.3699951171875,183.5035400390625,52292200,AAPL
2024-02-23,185.00999450683594,185.0399932861328,182.22999572753906,182.52000427246094,181.66224670410156,45119700,AAPL
2024-02-26,182.24000549316406,182.75999450683594,180.64999389648438,181.16000366210938,180.30860900878906,40867400,AAPL
2024-02-27,181.10000610351562,183.9199981689453,179.55999755859375,182.6300048828125,181.77171325683594,54318900,AAPL
2024-02-28,182.50999450683594,183.1199951171875,180.1300048828125,181.4199981689453,180.56739807128906,48953900,AAPL
2024-02-29,181.27000427246094,182.57000732421875,179.52999877929688,180.75,179.90054321289062,136682600,AAPL
2024-03-01,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,178.815673828125,73488000,AAPL
2024-03-04,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,174.277099609375,81510100,AAPL
2024-03-05,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,169.32049560546875,95132400,AAPL
2024-03-06,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,168.32518005371094,68587700,AAPL
2024-03-07,169.14999389648438,170.72999572753906,168.49000549316406,169.0,168.20574951171875,71765100,AAPL
2024-03-08,169.0,173.6999969482422,168.94000244140625,170.72999572753906,169.92762756347656,76114600,AAPL
2024-03-11,172.94000244140625,174.3800048828125,172.0500030517578,172.75,171.93812561035156,60139500,AAPL
2024-03-12,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,172.41586303710938,59825400,AAPL
2024-03-13,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,170.3257598876953,52488700,AAPL
2024-03-14,172.91000366210938,174.30999755859375,172.0500030517578,173.0,172.18695068359375,72913500,AAPL
2024-03-15,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,171.80874633789062,121664700,AAPL
2024-03-18,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,172.90357971191406,75604200,AAPL
2024-03-19,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,175.2524871826172,55215200,AAPL
2024-03-20,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,177.83030700683594,53423100,AAPL
2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,170.5646209716797,106181300,AAPL
2024-03-22,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,171.47035217285156,71106600,AAPL
2024-03-25,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,170.0470733642578,54288300,AAPL
2024-03-26,170.0,171.4199981689453,169.5800018310547,169.7100067138672,168.9124298095703,57388400,AAPL
2024-03-27,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,172.49549865722656,60273300,AAPL
2024-03-28,171.75,172.22999572753906,170.50999450683594,171.47999572753906,170.67410278320312,65672700,AAPL
2024-04-01,171.19000244140625,171.25,169.47999572753906,170.02999877929688,169.23092651367188,46240500,AAPL
2024-04-02,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,168.04649353027344,49329500,AAPL
2024-04-03,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,168.85269165039062,47691700,AAPL
2024-04-04,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,168.026611328125,53704400,AAPL
2024-04-05,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,168.7830352783203,42055200,AAPL
2024-04-08,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,167.65834045410156,37425500,AAPL
2024-04-09,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,168.8726043701172,42451200,AAPL
2024-04-10,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,166.99148559570312,49709300,AAPL
2024-04-11,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,174.2173614501953,91070300,AAPL
2024-04-12,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,175.72027587890625,101593300,AAPL
2024-04-15,175.36000061035156,176.6300048828125,172.5,172.69000244140625,171.87841796875,73531800,AAPL
2024-04-16,171.75,173.75999450683594,168.27000427246094,169.3800048828125,168.583984375,73711200,AAPL
2024-04-17,169.61000061035156,170.64999389648438,168.0,168.0,167.21046447753906,50901200,AAPL
2024-04-18,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,166.2549591064453,43122900,AAPL
2024-04-19,166.2100067138672,166.39999389648438,164.0800018310547,165.0,164.22454833984375,67772100,AAPL
2024-04-22,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,165.06060791015625,48116400,AAPL
2024-04-23,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,166.11561584472656,49537800,AAPL
2024-04-24,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,168.2256622314453,48251800,AAPL
2024-04-25,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,169.09156799316406,50558300,AAPL
2024-04-26,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,168.5043487548828,44838400,AAPL
2024-04-29,173.3699951171875,176.02999877929688,173.10000610351562,173.5,172.6846160888672,68169400,AAPL
2024-04-30,173.3300018310547,174.99000549316406,170.0,170.3300018310547,169.52951049804688,65934800,AAPL
2024-05-01,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,168.5043487548828,50383100,AAPL
2024-05-02,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,172.21681213378906,94214900,AAPL
2024-05-03,186.64999389648438,187.0,182.66000366210938,183.3800048828125,182.5181884765625,163224100,AAPL
2024-05-06,182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,180.85604858398438,78569700,AAPL
2024-05-07,183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,181.5427703857422,77305800,AAPL
2024-05-08,182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,181.88119506835938,45057100,AAPL
2024-05-09,182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,183.7025909423828,48983000,AAPL
2024-05-10,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,182.43685913085938,50759500,AAPL
2024-05-13,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,185.65602111816406,72044800,AAPL
2024-05-14,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,186.80215454101562,52393600,AAPL
2024-05-15,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,189.0845184326172,70400000,AAPL
2024-05-16,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,189.2041015625,52845200,AAPL
2024-05-17,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,189.23399353027344,41282900,AAPL
2024-05-20,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,190.40008544921875,44361300,AAPL
2024-05-21,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,191.70570373535156,42309400,AAPL
2024-05-22,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,190.2605438232422,34648500,AAPL
2024-05-23,190.97999572753906,191.0,186.6300048828125,186.8800048828125,186.25401306152344,51005900,AAPL
2024-05-24,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,189.3436279296875,36294600,AAPL
2024-05-28,191.50999450683594,193.0,189.10000610351562,189.99000549316406,189.3535919189453,52280100,AAPL
2024-05-29,189.61000061035156,192.25,189.50999450683594,190.2899932861328,189.652587890625,53068000,AAPL
2024-05-30,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,190.6492462158203,49947900,AAPL
2024-05-31,191.44000244140625,192.57000732421875,189.91000366210938,192.25,191.6060333251953,75158300,AAPL
2024-06-03,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,193.38006591796875,50080500,AAPL
2024-06-04,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,193.69900512695312,47471400,AAPL
2024-06-05,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,195.21389770507812,54156800,AAPL
2024-06-06,195.69000244140625,196.5,194.1699981689453,194.47999572753906,193.82855224609375,41181800,AAPL
2024-06-07,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,196.23048400878906,53103900,AAPL
2024-06-10,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,192.47311401367188,97262100,AAPL
2024-06-11,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,206.45611572265625,172373300,AAPL
2024-06-12,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,212.35629272460938,198134300,AAPL
2024-06-13,214.74000549316406,216.75,211.60000610351562,214.24000549316406,213.5223846435547,97862700,AAPL
2024-06-14,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,211.7782440185547,70122700,AAPL
2024-06-17,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,215.94422912597656,93728300,AAPL
2024-06-18,217.58999633789062,218.6300048828125,213.0,214.2899932861328,213.5721893310547,79943300,AAPL
2024-06-20,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,208.97764587402344,86172500,AAPL
2024-06-21,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,206.79498291015625,246421400,AAPL
2024-06-24,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,207.44281005859375,80727000,AAPL
2024-06-25,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,208.3697052001953,56713900,AAPL
2024-06-26,211.5,214.86000061035156,210.63999938964844,213.25,212.5356903076172,66213200,AAPL
2024-06-27,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,213.38284301757812,49772700,AAPL
2024-06-28,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,209.9144744873047,82542700,AAPL
2024-07-01,212.08999633789062,217.50999450683594,211.9199981689453,216.75,216.02395629882812,60402900,AAPL
2024-07-02,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,219.5321807861328,58046200,AAPL
2024-07-03,220.0,221.5500030517578,219.02999877929688,221.5500030517578,220.80789184570312,37369800,AAPL
2024-07-05,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,225.5818328857422,60412400,AAPL
2024-07-08,227.08999633789062,227.85000610351562,223.25,227.82000732421875,227.056884765625,59085900,AAPL
2024-07-09,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,227.9139862060547,48076100,AAPL
2024-07-10,229.3000030517578,233.0800018310547,229.25,232.97999572753906,232.1995849609375,62627700,AAPL
2024-07-11,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,226.80772399902344,64710600,AAPL
2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,229.76776123046875,53046500,AAPL
2024-07-15,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,233.61483764648438,62631300,AAPL
2024-07-16,235.0,236.27000427246094,232.3300018310547,234.82000732421875,234.03343200683594,43234300,AAPL
2024-07-17,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,228.1133270263672,57345900,AAPL
2024-07-18,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,223.42906188964844,66034600,AAPL
2024-07-19,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,223.55862426757812,49151500,AAPL
2024-07-22,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,223.20980834960938,48201800,AAPL
2024-07-23,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,224.2563018798828,39960300,AAPL
2024-07-24,224.0,224.8000030517578,217.1300048828125,218.5399932861328,217.80795288085938,61777600,AAPL
2024-07-25,218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,216.76148986816406,51391200,AAPL
2024-07-26,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,217.22991943359375,41601300,AAPL
2024-07-29,216.9600067138672,219.3000030517578,215.75,218.24000549316406,217.50897216796875,36311800,AAPL
2024-07-30,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,218.06710815429688,41643800,AAPL
2024-07-31,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,221.3361053466797,50036300,AAPL
2024-08-01,224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,217.62855529785156,62501000,AAPL
2024-08-02,219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,219.12353515625,105568600,AAPL
2024-08-05,199.08999633789062,213.5,196.0,209.27000427246094,208.5690155029297,119548600,AAPL
2024-08-06,205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,206.5358428955078,69660500,AAPL
2024-08-07,206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,209.1171875,63516400,AAPL
2024-08-08,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,212.59548950195312,47161100,AAPL
2024-08-09,212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,215.51568603515625,42201600,AAPL
2024-08-12,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,217.0522918701172,38028100,AAPL
2024-08-13,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,220.78408813476562,44155300,AAPL
2024-08-14,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,221.23309326171875,41960600,AAPL
2024-08-15,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,224.22650146484375,46414000,AAPL
2024-08-16,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,225.5535888671875,44340200,AAPL
2024-08-19,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,225.3939208984375,40687800,AAPL
2024-08-20,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,226.0125732421875,30299000,AAPL
2024-08-21,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,225.90281677246094,34765500,AAPL
2024-08-22,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,224.0369110107422,43695300,AAPL
2024-08-23,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,226.3418426513672,38677300,AAPL
2024-08-26,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,226.68109130859375,30602200,AAPL
2024-08-27,226.0,228.85000610351562,224.88999938964844,228.02999877929688,227.52923583984375,35934600,AAPL
2024-08-28,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,225.99261474609375,38052200,AAPL
2024-08-29,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,229.28536987304688,51906300,AAPL
2024-08-30,230.19000244140625,230.39999389648438,227.47999572753906,229.0,228.49710083007812,52990800,AAPL
2024-09-03,228.5500030517578,229.0,221.1699981689453,222.77000427246094,222.28079223632812,50190600,AAPL
2024-09-04,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,220.36500549316406,43840200,AAPL
2024-09-05,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,221.8916473388672,36615400,AAPL
2024-09-06,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,220.33506774902344,48423000,AAPL
2024-09-09,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,220.4248809814453,67180000,AAPL
2024-09-10,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,219.62661743164062,51591000,AAPL
2024-09-11,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,222.17103576660156,44587100,AAPL
2024-09-12,222.5,223.5500030517578,219.82000732421875,222.77000427246094,222.28079223632812,37498200,AAPL
2024-09-13,223.5800018310547,224.0399932861328,221.91000366210938,222.5,222.01136779785156,36766600,AAPL
2024-09-16,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,215.84495544433594,59357400,AAPL
2024-09-17,215.75,216.89999389648438,214.5,216.7899932861328,216.31390380859375,45519300,AAPL
2024-09-18,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,220.20535278320312,59894900,AAPL
2024-09-19,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,228.3673858642578,66781300,AAPL
2024-09-20,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,227.6988525390625,318679900,AAPL
2024-09-23,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,225.97265625,54146000,AAPL
2024-09-24,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,226.8706817626953,43556100,AAPL
2024-09-25,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,225.8728790283203,42308700,AAPL
2024-09-26,227.3000030517578,228.5,225.41000366210938,227.52000427246094,227.02035522460938,36636700,AAPL
2024-09-27,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,227.2897491455078,34026000,AAPL
2024-09-30,230.0399932861328,233.0,229.64999389648438,233.0,232.48831176757812,54541900,AAPL
2024-10-01,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,225.71322631835938,63285000,AAPL
2024-10-02,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,226.28196716308594,32880600,AAPL
2024-10-03,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,225.17440795898438,34044200,AAPL
2024-10-04,227.89999389648438,228.0,224.1300048828125,226.8000030517578,226.30194091796875,37245100,AAPL
2024-10-07,224.5,225.69000244140625,221.3300018310547,221.69000244140625,221.2031707763672,39505400,AAPL
2024-10-08,224.3000030517578,225.97999572753906,223.25,225.77000427246094,225.27420043945312,31855700,AAPL
2024-10-09,225.22999572753906,229.75,224.8300018310547,229.5399932861328,229.03591918945312,33591100,AAPL
2024-10-10,227.77999877929688,229.5,227.1699981689453,229.0399932861328,228.53700256347656,28183500,AAPL
2024-10-11,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,227.05029296875,31759200,AAPL
2024-10-14,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,230.79205322265625,39882100,AAPL
2024-10-15,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,233.33645629882812,64751400,AAPL
2024-10-16,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,231.27099609375,34082200,AAPL
2024-10-17,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,231.6401824951172,32993800,AAPL
2024-10-18,236.17999267578125,236.17999267578125,234.00999450683594,235.0,234.4839324951172,46431500,AAPL
2024-10-21,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,235.96067810058594,36254500,AAPL
2024-10-22,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,235.342041015625,38846600,AAPL
2024-10-23,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,230.25323486328125,52287000,AAPL
2024-10-24,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,230.06365966796875,31109500,AAPL
2024-10-25,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,230.9018096923828,38802300,AAPL
2024-10-28,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,232.88743591308594,36087100,AAPL
2024-10-29,233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,233.15684509277344,35417200,AAPL
2024-10-30,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,229.59469604492188,47070900,AAPL
2024-10-31,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,225.4138946533203,64370100,AAPL
2024-11-01,220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,222.4204864501953,65276700,AAPL
2024-11-04,220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,221.52244567871094,44944500,AAPL
2024-11-05,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,222.95928955078125,28111300,AAPL
2024-11-06,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,222.23089599609375,54561100,AAPL
2024-11-07,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,226.98043823242188,42137700,AAPL
2024-11-08,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,226.7107391357422,38328800,AAPL
2024-11-11,225.0,225.6999969482422,221.5,224.22999572753906,223.98373413085938,42005600,AAPL
2024-11-12,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,223.98373413085938,40398300,AAPL
2024-11-13,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,224.8727569580078,48566200,AAPL
2024-11-14,225.02000427246094,228.8699951171875,225.0,228.22000122070312,227.9693603515625,44923900,AAPL
2024-11-15,226.39999389648438,226.9199981689453,224.27000427246094,225.0,224.7528839111328,47923700,AAPL
2024-11-18,225.25,229.74000549316406,225.1699981689453,228.02000427246094,227.7695770263672,44686000,AAPL
2024-11-19,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,228.02928161621094,36211800,AAPL
2024-11-20,228.05999755859375,229.92999267578125,225.88999938964844,229.0,228.7484893798828,35169600,AAPL
2024-11-21,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,228.26902770996094,42108300,AAPL
2024-11-22,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,229.61753845214844,38168300,AAPL
2024-11-25,231.4600067138672,233.25,229.74000549316406,232.8699951171875,232.61424255371094,90152800,AAPL
2024-11-26,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,234.8018341064453,45986200,AAPL
2024-11-27,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,234.67198181152344,33498400,AAPL
2024-11-29,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,237.06935119628906,28481400,AAPL
2024-12-02,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,239.3268585205078,48137100,AAPL
2024-12-03,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,242.3834991455078,38861000,AAPL
2024-12-04,242.8699951171875,244.11000061035156,241.25,243.00999450683594,242.74310302734375,44383900,AAPL
2024-12-05,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,242.7730712890625,40033900,AAPL
2024-12-06,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,242.5732879638672,36870600,AAPL
2024-12-09,241.8300018310547,247.24000549316406,241.75,246.75,246.47900390625,44649200,AAPL
2024-12-10,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,247.4978790283203,36914800,AAPL
2024-12-11,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,246.2192840576172,45205800,AAPL
2024-12-12,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,247.68768310546875,32777500,AAPL
2024-12-13,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,247.85748291015625,33155300,AAPL
2024-12-16,247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,250.7642822265625,51694800,AAPL
2024-12-17,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,253.20159912109375,51356400,AAPL
2024-12-18,252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,247.77757263183594,56774100,AAPL
2024-12-19,247.5,252.0,247.08999633789062,249.7899932861328,249.51565551757812,60882300,AAPL
2024-12-20,248.0399932861328,255.0,245.69000244140625,254.49000549316406,254.21051025390625,147495300,AAPL
2024-12-23,254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,254.98965454101562,40858800,AAPL
2024-12-24,255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,257.91644287109375,23234700,AAPL
2024-12-26,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,258.7355041503906,27237100,AAPL
2024-12-27,257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,255.30929565429688,42355300,AAPL
2024-12-30,252.22999572753906,253.5,250.75,252.1999969482422,251.9230194091797,35557500,AAPL
2024-12-31,252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,250.1449737548828,39480700,AAPL
2025-01-02,248.92999267578125,249.10000610351562,241.82000732421875,243.85000610351562,243.5821990966797,55740700,AAPL
2025-01-03,243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,243.0927276611328,40244100,AAPL
2025-01-06,244.30999755859375,247.3300018310547,243.1999969482422,245.0,244.73092651367188,45045600,AAPL
2025-01-07,242.97999572753906,245.5500030517578,241.35000610351562,242.2100067138672,241.94400024414062,40856000,AAPL
2025-01-08,241.9199981689453,243.7100067138672,240.0500030517578,242.6999969482422,242.43344116210938,37628900,AAPL
2025-01-10,240.00999450683594,240.16000366210938,233.0,236.85000610351562,236.58987426757812,61710900,AAPL
2025-01-13,233.52999877929688,234.6699981689453,229.72000122070312,234.39999389648438,234.14256286621094,49630700,AAPL
2025-01-14,234.75,236.1199951171875,232.47000122070312,233.27999877929688,233.02378845214844,39435300,AAPL
2025-01-15,234.63999938964844,238.9600067138672,234.42999267578125,237.8699951171875,237.60874938964844,39832000,AAPL
2025-01-16,237.35000610351562,238.00999450683594,228.02999877929688,228.25999450683594,228.00930786132812,71759100,AAPL
2025-01-17,232.1199951171875,232.2899932861328,228.47999572753906,229.97999572753906,229.7274169921875,68488300,AAPL
2025-01-21,224.0,224.4199981689453,219.3800048828125,222.63999938964844,222.39547729492188,98070400,AAPL
2025-01-22,219.7899932861328,224.1199951171875,219.7899932861328,223.8300018310547,223.58416748046875,64126500,AAPL
2025-01-23,224.74000549316406,227.02999877929688,222.3000030517578,223.66000366210938,223.41436767578125,60234800,AAPL
2025-01-24,224.77999877929688,225.6300048828125,221.41000366210938,222.77999877929688,222.5353240966797,54697900,AAPL
2025-01-27,224.02000427246094,232.14999389648438,223.97999572753906,229.86000061035156,229.6075439453125,94863400,AAPL
2025-01-28,230.85000610351562,240.19000244140625,230.80999755859375,238.25999450683594,237.99832153320312,75707600,AAPL
2025-01-29,234.1199951171875,239.86000061035156,234.00999450683594,239.36000061035156,239.0971221923828,45486100,AAPL
2025-01-30,238.6699981689453,240.7899932861328,237.2100067138672,237.58999633789062,237.3290557861328,55658300,AAPL
2025-01-31,247.19000244140625,247.19000244140625,233.44000244140625,236.0,235.74081420898438,101075100,AAPL
2025-02-03,229.99000549316406,231.8300018310547,225.6999969482422,228.00999450683594,227.75958251953125,73063300,AAPL
2025-05-01,209.0800018310547,214.55999755859375,208.89999389648438,213.32000732421875,213.04063415527344,57365700,AAPL
2025-05-02,206.08999633789062,206.99000549316406,202.16000366210938,205.35000610351562,205.08106994628906,101010600,AAPL
2025-05-05,203.10000610351562,204.10000610351562,198.2100067138672,198.88999938964844,198.62953186035156,69018500,AAPL
2025-05-06,198.2100067138672,200.64999389648438,197.02000427246094,198.50999450683594,198.25001525878906,51216500,AAPL
2025-05-07,199.1699981689453,199.44000244140625,193.25,196.25,195.99298095703125,68536700,AAPL
2025-05-08,197.72000122070312,200.0500030517578,194.67999267578125,197.49000549316406,197.2313690185547,50478900,AAPL
2025-05-09,199.0,200.5399932861328,197.5399932861328,198.52999877929688,198.27000427246094,36453900,AAPL
2025-05-12,210.97000122070312,211.27000427246094,206.75,210.7899932861328,210.7899932861328,63775800,AAPL
2025-05-13,210.42999267578125,213.39999389648438,209.0,212.92999267578125,212.92999267578125,51909300,AAPL
2025-05-14,212.42999267578125,213.94000244140625,210.5800018310547,212.3300018310547,212.3300018310547,49325800,AAPL
2025-05-15,210.9499969482422,212.9600067138672,209.5399932861328,211.4499969482422,211.4499969482422,45029500,AAPL
2025-05-16,212.36000061035156,212.57000732421875,209.77000427246094,211.25999450683594,211.25999450683594,54737900,AAPL
2025-05-19,207.91000366210938,209.47999572753906,204.25999450683594,208.77999877929688,208.77999877929688,46140500,AAPL
2025-05-20,207.6699981689453,208.47000122070312,205.02999877929688,206.86000061035156,206.86000061035156,42496600,AAPL
2025-05-21,205.1699981689453,207.0399932861328,200.7100067138672,202.08999633789062,202.08999633789062,59211800,AAPL
